user_id,n,value
11749,15,-0.31793589105393527
11750,28,-0.42247394907401564
11751,26,0.15102744208553445
11752,31,0.6138243107051565
11753,28,-0.3160471746327672
11754,32,1.0601638080561453
11755,22,0.32958704597033467
11756,32,0.6539759854262561
11757,22,0.26192939295088435
11758,28,1.022276162977771
11759,10,-0.2601245930646264
11760,26,-0.32319575281103785
11761,21,0.15111722998512594
11762,22,0.38234997145927796
11763,29,0.5313522137244521
11764,20,0.7897160093774923
11765,28,-0.7193126241506652
11766,27,-0.5670190122591916
11767,31,-0.3278903107811981
11768,25,0.8085103856539396
11769,28,0.37918873853703416
11770,38,-0.34011759471177233
11771,31,-0.19508794504155366
11772,28,-0.0017597786353167175
11773,34,-0.27668769228103685
11774,29,-0.44723884578789114
11775,28,0.26412355385385117
11776,24,-0.14355494929738655
11777,9,-0.5076129595261083
11778,27,0.13590836156431382
11779,24,0.4263943539705994
11780,27,0.6902940622489581
11781,28,-0.20111728036731114
11782,34,-0.20570874353775437
11783,17,-0.5278537286102906
11784,27,-0.09593795870014336
11785,33,-0.13448347893933887
11786,38,0.025212801548014536
11787,32,-0.02281393168333873
11788,35,0.24822443190815457
11789,22,-0.10144725458690713
11790,24,-0.45109087918096263
11791,30,-0.05690362185416563
11792,31,-0.1583420915144367
11793,23,-1.913394199985249
11794,27,-0.0363731253276876
11795,33,-0.48127253906331124
11796,26,-0.2089157736330163
11797,25,-0.1306884123890546
11798,30,0.43529466079096013
11799,34,-0.26650303545313575
11800,25,0.22696366284949335
11801,32,-0.3003912288919283
11802,28,0.30791229037944723
11803,28,-0.06512933680270296
11804,31,-0.8567948255385395
11805,26,0.14121377452195968
11806,36,-0.5508600315406248
11807,32,-0.6864308319944272
11808,27,-0.3024041586857613
11809,22,-0.14014464887978123
11810,42,-0.6595638923190704
11811,23,0.05765847444477543
11812,22,-0.6923410198025448
11813,22,-0.018363334846755886
11814,34,-0.48296215577980517
11815,26,0.7951251236275263
11816,30,-0.38458980460520586
11817,28,0.3267549256049496
11818,32,-0.628174455556402
11819,22,0.7341231074604135
11820,17,0.06188578381519174
11821,26,-0.11110348915429767
11822,21,-0.3531688029829536
11823,38,0.21125155019109615
11824,23,-0.2699609034883794
11825,24,0.0928746029411686
11826,24,0.16905253414301336
11827,36,0.45863207019681607
11828,24,0.024847105233247235
11829,41,-0.32345663405408165
11830,17,-0.4021242421615463
11831,20,0.31768590443719785
11832,34,-0.4631929119418816
11833,34,0.07446636240041195
11834,6,0.7761716088960129
11835,32,-0.2611175750075655
11836,44,0.006700260637793266
11837,45,-0.7319653737315324
11838,30,-0.19168028872708318
11839,42,-1.0906059800890258
11840,34,-0.03565085881491495
11841,24,-0.3510075278449996
11842,28,0.5157934098010881
11843,40,0.759125902047993
11844,25,0.5029359080663077
11845,34,-0.08488958752019111
11846,27,0.04864721346447301
11847,35,0.01455895345573658
11848,31,-0.10640641331976822
11849,22,1.0929256142204737
11850,30,0.3792973409871282
11851,28,-0.22228957054440548
11852,32,-0.1953509365882835
11853,19,0.04732799854634505
11854,46,-0.5666995733485711
11855,20,0.2373804588764612
11856,28,-0.03820754951737636
11857,26,0.31960156296300535
11858,30,0.4858243927894408
11859,27,-0.0834743723692264
11860,30,-0.2649494241575672
11861,25,-0.9911385753216951
11862,29,0.1316352032035621
11863,24,-0.7641705430910318
11864,29,0.49150724550344504
11865,30,0.24507164218907576
11866,13,0.03665720888965266
11867,22,0.17310888250529075
11868,46,-0.18348617609142892
11869,36,0.06344803134511512
11870,26,-0.5881091935558295
11871,22,-0.23204530425116118
11872,18,-0.16120690290730225
11873,22,-0.6444379119499921
11874,31,-0.003183469543355344
11875,31,0.4244228837696746
11876,39,-0.1950721647629443
11877,36,0.2802832813725666
11878,26,0.6315154141707241
11879,22,-0.7026276956277614
11880,27,-0.2945967063354785
11881,32,0.16445549421799976
11882,34,0.30906468354785904
11883,27,0.10651356578716117
11884,26,-0.24156182326694717
11885,42,0.12367369064428058
11886,28,0.21717517122025107
11887,32,-0.12478545151147072
11888,18,0.5214228217869591
11889,28,0.3917120836272669
11890,25,-0.08826476390997849
11891,26,-0.3789142135332116
11892,20,-0.050376342435687824
11893,28,-0.20204292801161916
11894,30,-0.39126677520250686
11895,23,-0.09236296761940703
11896,25,-0.5983577096046706
11897,20,-0.46649111224034384
11898,20,0.8467698705979572
11899,29,0.6090495468617065
11900,36,-0.07926447620777648
11901,28,0.03323187410337217
11902,19,-0.3922695435932891
11903,23,0.35881797083055234
11904,30,-0.0045074874833244275
11905,20,-0.2287482324777302
11906,21,-0.6828927083318957
11907,29,-0.3578162634121458
11908,30,0.026929887170829035
11909,30,0.25987190463421883
11910,40,-0.09888183485360155
11911,42,0.9077865304437578
11912,26,0.4167558902521875
11913,26,-0.6511417751697011
11914,21,-0.10770708248896724
11915,28,0.28983387730334187
11916,33,-0.27599566217079
11917,25,-0.19339954263557615
11918,24,0.369307064375708
11919,27,0.39741572744810927
11920,41,0.20053096613968605
11921,42,-0.5443519928551757
11922,10,0.44904374471694125
11923,15,-1.1120452199048605
11924,22,0.45425989239953374
11925,32,-0.19619823450072624
11926,26,0.5450408916481406
11927,48,-0.05315626768574247
11928,29,-0.17609026378637882
11929,34,-0.14895028700116994
11930,28,0.26504638061936364
11931,24,-0.2618470854657745
11932,24,-0.23389479666062876
11933,40,0.16159184030496282
11934,25,-0.06795901497795312
11935,33,-0.40035413970856687
11936,24,0.020442783380394458
11937,26,0.039410478885162595
11938,25,-0.14518434069568542
11939,28,-0.3146827166499988
11940,29,-0.7042638445640459
11941,40,0.60908591944028
11942,30,-0.052448778847793184
11943,38,-0.4113912543146226
11944,29,-0.3434394258456794
11945,47,0.5630236827857935
11946,25,-0.6675982596672188
11947,33,0.3109707444297593
11948,32,-0.38164930471181485
11949,29,0.3545574431487474
11950,32,-0.7449825506056891
11951,27,-0.5583235730082957
11952,34,0.08538604411253234
11953,38,-0.46919500173320305
11954,16,0.2297593619732173
11955,41,-0.29013059620330645
11956,35,0.331444084764784
11957,42,-0.46520563071894794
11958,37,-0.9167264584239087
11959,27,-0.5115293331836704
11960,24,-0.46617730540798924
11961,26,-0.2577750455220941
11962,31,0.23986967569348575
11963,22,-0.5207286485698145
11964,23,0.170689554501706
11965,30,0.048165463094779176
11966,35,-0.02115370937256152
11967,24,0.19291158967596356
11968,16,-0.07192257626720935
11969,32,-0.08135286629358537
11970,33,-0.1331726487741646
11971,34,0.14268068951554677
11972,29,-0.18515145030617228
11973,27,-0.05280087977587229
11974,26,-0.4434136003902281
11975,30,-0.8414714028541622
11976,22,-0.32049649585475426
11977,41,-0.2777540556135124
11978,24,0.12402004770962398
11979,23,0.4868826505035211
11980,30,-0.2689338334012751
11981,26,-0.43553581796617596
11982,30,0.2819328478097457
11983,24,-0.530625659171004
11984,24,0.20555861577589538
11985,42,0.2121576795177884
11986,37,0.0253933946703054
11987,35,-0.9471970991724262
11988,34,0.1311547848639408
11989,33,0.3886147976563269
11990,28,0.057325709847469
11991,34,-0.00652154170114859
11992,35,0.43443859594500933
11993,30,0.4323596170455136
11994,28,0.2147138479964874
11995,26,-0.3581782463358997
11996,30,-0.05310511779451619
11997,43,-0.38858276966763106
11998,23,-0.3095674640775747
11999,47,-0.9697694713668229
12000,32,-0.34722355561275303
12001,30,0.10343506498270424
12002,44,-0.5275461049992711
12003,21,1.0701794800978457
12004,28,0.7594106683512923
12005,40,0.24401808878467174
12006,22,-0.12370464893363452
12007,34,-0.2052171015303004
12008,22,-0.657558237770746
12009,39,0.561210324782901
12010,29,-0.14236884184486956
12011,26,0.06088066557543099
12012,37,-0.6534246487527617
12013,26,0.11702494636558572
12014,40,0.036255033597353825
12015,39,-0.11894708924400482
12016,36,0.36360059183614524
12017,26,-0.5173528246007545
12018,24,-0.6008753372917603
12019,27,0.0956767152161177
12020,24,0.1128232468687622
12021,29,-1.8889780505916274
12022,24,0.33633429226143247
12023,28,-0.8584150090369925
12024,33,-0.029869410611684705
12025,21,-0.5741256105828367
12026,20,0.13860633248020185
12027,34,0.27972687886674275
12028,36,-0.5209053796304406
12029,15,0.4681201591137245
12030,37,0.21160568898399482
12031,32,-0.41532681064834304
12032,28,-0.27888412234921606
12033,31,-0.4600006602884696
12034,26,0.0006775691532121713
12035,28,-0.8548881409752929
12036,19,0.48223671899639414
12037,26,0.5386106967557505
12038,21,0.3332697269278044
12039,29,0.25654232140707284
12040,26,0.03149986246290813
12041,15,-0.5256999209131396
12042,19,-0.07452726726526188
12043,26,-0.03481738159832393
12044,29,0.5633849407167795
12045,27,-0.09452695071765743
12046,26,-0.5016788227096715
12047,31,-0.5244819596667917
12048,24,-0.24072107747751578
12049,24,-0.6613167997477137
12050,32,0.3805819160855073
12051,25,0.21434439138211264
12052,32,-0.5747249052557282
12053,34,0.32247611920437935
12054,9,0.3026449376666005
12055,28,0.13928378608514314
12056,34,-0.14775363469005884
12057,30,-0.42798584327339634
12058,29,-1.137195268243202
12059,24,-1.3084313310490863
12060,24,-0.930897741675599
12061,20,-0.0400688347357492
12062,28,-0.30761877913660557
12063,34,-0.10140992976424996
12064,33,0.25940035737380646
12065,35,-0.42656809082998226
12066,30,0.33284944148885837
12067,34,-0.3874279484691338
12068,25,-0.17550569907561475
12069,15,-0.376109427451354
12070,28,0.13054647416811424
12071,21,-0.31469193735453704
12072,37,-0.29465924298541124
12073,27,-0.23597896933959753
12074,32,-0.7817631018208931
12075,30,-0.026303322016923283
12076,30,-0.3739154325437976
12077,30,0.6539860303798771
12078,23,0.15957393038066173
12079,30,-0.4375966663977247
12080,27,-0.2264215351936699
12081,22,0.12839440913069133
12082,21,-0.4016438611729351
12083,23,-1.098151001735312
12084,26,-0.29875752055085053
12085,29,-0.05423668555421439
12086,29,-0.09087396704052078
12087,25,-0.43498814024277066
12088,37,-0.0729356623832509
12089,38,0.4899120647773895
12090,32,0.01983103846050492
12091,23,-0.3776450325698845
12092,29,-0.43569019288572497
12093,34,-0.5143053704406491
12094,25,-0.051692215824339804
12095,39,0.4184065635367183
12096,13,-0.08140175014140594
12097,24,0.18744340992550193
12098,32,0.29364330764598506
12099,23,1.1169523445740621
12100,29,-0.4211233690839328
12101,29,-0.26729260469867727
12102,26,-0.34696808229508913
12103,23,0.034210697936875485
12104,30,-0.817071688701087
12105,23,0.7641422401581025
12106,22,-0.34796530496672856
12107,34,0.2653596186837004
12108,6,0.6806586977344565
12109,38,0.13709667367836073
12110,13,-0.22932951343344193
12111,20,-0.07705200480118576
12112,30,0.1061906725675319
12113,29,-0.5748137502231035
12114,33,-0.26277579503058185
12115,32,0.2691771218962474
12116,26,0.018982413386595027
12117,22,0.5037996698277294
12118,24,-0.17741221780762453
12119,26,-0.10833201694919053
12120,26,-0.2164477123568352
12121,26,0.6580438819348202
12122,38,0.14996651712508005
12123,28,-0.19642403275647516
12124,30,-0.5194506584683819
12125,30,-0.9311998943541299
12126,38,-0.16119702579955378
12127,24,-0.6923128881658182
12128,36,-0.19146404625618832
12129,25,-0.301798049099865
12130,24,-0.441805774180928
12131,26,-0.06778146937024301
12132,28,0.5724541039089768
12133,28,0.3909290455641968
12134,29,0.40185568185038606
12135,44,-0.2736803548127517
12136,34,-0.29663833744278034
12137,34,0.6245514250262916
12138,20,0.16139127215368357
12139,28,-0.8443180535284274
12140,34,-0.055194833077238166
12141,25,-0.3394106923774882
12142,20,-0.26168494037002754
12143,27,0.13204542058676091
12144,27,-0.1449017233822357
12145,44,0.36810600194701837
12146,40,-0.8622953003167491
12147,25,-0.5795216776629164
12148,40,-0.31306611147096025
12149,28,0.21263506313755193
12150,28,-0.2247910354780974
12151,36,0.07144146505091162
12152,21,0.3990482037436634
12153,23,-0.2044856140545009
12154,28,0.0020170096401012877
12155,23,-0.9667481427901974
12156,44,-0.003680226874820523
12157,32,-0.7878640912129589
12158,30,0.3758785331876554
12159,32,-0.29561031291277706
12160,26,0.2448406812921979
12161,36,0.2375211515443406
12162,27,-0.24943065258586486
12163,33,-0.3406027389630841
12164,26,-0.509631141361691
12165,30,0.11543041126128564
12166,41,-0.0319317452400769
12167,35,-0.4334431832295013
12168,41,-0.9277509603751329
12169,13,-0.08447202578141456
12170,22,-0.5961226528555902
12171,28,0.022899643355416548
12172,37,-0.33634720668103035
12173,39,0.08250921906415418
12174,32,-0.6046216959803292
12175,17,0.8524390477994559
12176,25,-0.4429943269485672
12177,30,-0.3842846096376088
12178,18,-0.17309238103390892
12179,32,0.36988131625081333
12180,27,0.2529979968803768
12181,30,-0.355894645079573
12182,30,0.09537912923928103
12183,27,0.2730498356134635
12184,24,0.1004965967165179
12185,37,-0.432804243953561
12186,41,-0.3726629248988129
12187,37,0.40161567675310533
12188,29,0.19708661477393744
12189,23,-1.0982562422848536
12190,20,-0.589665242098931
12191,35,0.01823083669804264
12192,29,0.2130077571669643
12193,44,0.13163739982122588
12194,34,-0.021112609357929378
12195,40,-0.32535278498444065
12196,28,-0.0910727670716567
12197,33,0.07749028266831504
12198,29,-0.03179639430533681
12199,24,0.07271203793678294
12200,32,-0.3456207408227461
12201,24,-0.37706472394485663
12202,33,0.10133017469040292
12203,39,-0.6778100545066418
12204,36,-0.41454159208239905
12205,30,0.22472925853079065
12206,33,0.014150347849007719
12207,35,-0.21411883144000732
12208,31,0.07917443118348717
12209,28,0.16248799583889711
12210,23,-0.3480174659947182
12211,38,0.44334306222944986
12212,19,0.007977993589001081
12213,18,-0.4344267463726432
12214,24,0.2639539504465957
12215,26,-0.37652375182627257
12216,33,0.1668193871737855
12217,23,0.7040917404060327
12218,33,-0.6619292696917225
12219,37,0.648220203697355
12220,22,-1.1806399603772093
12221,38,0.37131463661239517
12222,32,-0.4971992507235891
12223,35,0.3138797145820513
12224,41,-0.2379318967747864
12225,23,0.28653706215449637
12226,30,-0.06976645915224149
12227,28,-0.19303379479874552
12228,32,0.16684429788541982
12229,32,-0.047181563870564894
12230,31,0.22481730800300206
12231,20,0.7396308709301218
12232,39,-0.1333783570061753
12233,31,0.21086684166798503
12234,30,0.27053339804902293
12235,28,0.5168831345142287
12236,30,-0.3544926319122868
12237,27,-0.4950516516446132
12238,32,-0.2454044998126105
12239,30,-0.17093527255869334
12240,28,-0.4578013145877862
12241,19,0.039498411422548764
12242,29,-0.35347232263926287
12243,28,-1.0945546689594632
12244,24,0.26404349309948644
12245,21,-0.10852530583915575
12246,22,-0.9883978345208507
12247,24,0.18073772440694338
12248,26,-0.4053400960596286
12249,30,0.8794342837688933
12250,35,-0.4613469049810228
12251,30,-0.5914968575080068
12252,23,0.3685336109459752
12253,29,0.2405460960346084
12254,28,-0.19383916470928927
12255,32,-0.9106809652028758
12256,35,-0.39573466397857343
12257,30,-0.3479771231630599
12258,31,-0.06087204901539455
12259,26,0.3217262670964882
12260,24,-0.10466629364547882
12261,24,0.7749023122825479
12262,42,-1.1088526192942605
12263,22,-0.008341841689658104
12264,32,-0.20386358369896698
12265,34,0.4749541419829774
12266,26,0.33367718156676607
12267,20,0.336699854331058
12268,23,-0.8077994779427307
12269,24,0.1716892221380997
12270,24,-0.3828842707864491
12271,32,-0.10478614306935531
12272,35,0.26022259749722537
12273,11,0.39223096125402096
12274,37,0.3154851374113391
12275,27,0.2733971040668428
12276,40,-0.5975854074278495
12277,24,0.2715585620894058
12278,17,0.46237695122309774
12279,37,0.027160422446574007
12280,20,-0.27883017872680876
12281,26,-0.6187290295666414
12282,10,0.11760575471708283
12283,26,-0.3057483867714365
12284,28,0.8423969766715166
12285,40,-0.3727580362671488
12286,32,-0.1488386292082327
12287,22,-0.7885773268353847
12288,22,0.05717853299315316
12289,26,0.42858378258441243
12290,20,0.05567085845103707
12291,32,0.2068708224483836
12292,29,0.1255750208418963
12293,26,-0.11434109387643371
12294,24,-0.261536196706944
12295,25,-0.1349117492154061
12296,30,-0.06341258569739976
12297,8,-0.0730484087785167
12298,26,0.24985238371795282
12299,26,-0.5541866501812277
12300,36,0.09585346028235962
12301,27,0.28010547455075435
12302,26,0.05360262948269357
12303,25,-0.4594269688617987
12304,32,-0.34421394023127483
12305,26,0.1462745058308207
12306,35,0.5144168093572381
12307,35,0.20236807580400193
12308,32,0.22917117037127657
12309,21,0.36666794977212824
12310,26,1.0521643391843876
12311,22,0.5672945959056336
12312,24,-0.6272957828827941
12313,25,-0.6392404455569849
12314,31,-0.35036387863151275
12315,26,0.5054838478263534
12316,32,0.11148074058527563
12317,27,-0.5530687233428252
12318,23,-0.7049800421798779
12319,33,0.5063700028434227
12320,39,0.037418415406896346
12321,26,-0.5291887288609893
12322,29,-0.23599335042758937
12323,30,0.3965168728811893
12324,19,-0.5208363693071594
12325,31,-0.18552729631519052
12326,31,0.27416974650427045
12327,24,0.06931665081821516
12328,23,0.21550794871996803
12329,30,0.3949742380344541
12330,26,-0.2714898654137382
12331,24,-0.3235545644212912
12332,31,-0.33077008242140343
12333,24,-0.08690675725535318
12334,41,-1.0520034253184447
12335,27,0.6538745618144602
12336,25,0.19457273980906856
12337,12,0.9063844952456962
12338,31,-0.2538507063925862
12339,27,-0.4180619891621615
12340,29,-0.21001288460800763
12341,34,0.2496876158634149
12342,29,-0.6261569900594577
12343,26,-0.06262139998295758
12344,18,0.29873237471038994
12345,28,-0.3147036421923507
12346,25,-0.14242180972984853
12347,22,-0.11558407609932013
12348,27,0.660547161430357
12349,24,-0.5705494160630628
12350,22,0.0842489879194594
12351,28,0.11201249387061814
12352,25,-0.2441454510789419
12353,24,0.5877965570252837
12354,22,-1.1073425409761752
12355,26,0.13646034251823477
12356,28,-0.30112900479610455
12357,32,-0.19287696538583501
12358,27,0.7882660402410997
12359,22,0.8491063888113068
12360,28,0.5814964643610389
12361,44,0.3416258933597374
12362,32,-0.13420452565516233
12363,32,-0.6209498702622979
12364,39,-0.03163910006112969
12365,24,-0.40446070251362354
12366,32,0.12951137758515094
12367,29,0.3641097638311271
12368,22,0.7707658116250212
12369,27,0.6158506006862239
12370,34,0.13250046705085
12371,21,-0.051201308716637396
12372,42,-0.25636195007460266
12373,39,0.048727035988650746
12374,23,0.9166654971839394
12375,18,-0.6786352479058478
12376,28,-0.3957708843786515
12377,24,0.560962109230016
12378,26,-0.3066139045278012
12379,27,0.25306547295451987
12380,31,-0.43921002702362755
12381,50,-0.4141806893768022
12382,23,0.3724008354696256
12383,39,-0.07272217938868487
12384,26,0.3239169717434975
12385,28,-0.4333908900460709
12386,28,0.233143300317275
12387,34,-0.0992805012448765
12388,24,0.09402348013476676
12389,26,-0.21359032433153494
12390,34,0.474907873205478
12391,27,0.8481444645504828
12392,21,0.24020708958264875
12393,30,0.13022153333219946
12394,40,-0.08534566237093316
12395,40,0.4646215373488364
12396,28,0.5683446533539104
12397,40,0.007375043536491255
12398,29,-0.22968749707245045
12399,29,-0.6746552369844376
12400,7,1.0896145518242366
12401,32,0.21524885498359525
12402,28,0.2852461849689379
12403,23,0.6396137733767546
12404,39,-0.3586419036460465
12405,26,-0.6419348636966132
12406,29,-0.1881320326768365
12407,32,-1.0682879627263357
12408,28,-0.3929627369991719
12409,26,-1.111350993570862
12410,31,-0.05267703330825076
12411,26,-0.7769284474902745
12412,38,-0.10142496584184857
12413,38,-0.5012503880642992
12414,25,-0.033377210367598255
12415,31,0.06046379086789329
12416,21,-0.735232584679623
12417,42,0.2881597509384027
12418,40,-0.48650239436184145
12419,36,-0.21646155453827406
12420,25,-0.18497447508388676
12421,34,-0.7076360760068461
12422,29,-0.29173790856129445
12423,31,-0.28548106065347056
12424,24,0.03929199203479733
12425,34,-0.4205673550140667
12426,20,-0.4354462502968722
12427,13,-0.9019001184169319
12428,26,-0.016299863110425042
12429,18,-0.8361029151453779
12430,23,-0.2686635974040558
12431,22,-0.12292337099797489
12432,20,1.0156515116081333
12433,32,-0.6284940865580877
12434,33,-0.1391552186885403
12435,22,-0.1718566882516185
12436,20,0.24527205081805087
12437,30,0.007623387478058685
12438,26,1.0114072935252523
12439,31,0.00890400364106921
12440,29,0.4757969736533296
12441,34,0.5701595940387338
12442,44,-0.1761171071946498
12443,30,-0.5044453255084157
12444,40,-1.030705577514454
12445,25,-0.561492007156283
12446,36,0.0993434323837895
12447,25,0.052724466162319586
12448,28,-0.23298543929857773
12449,23,0.6244445507297027
12450,34,-0.01520884857486915
12451,28,-0.12875862915167358
12452,34,-0.421992407705995
12453,23,-0.33372191256310996
12454,20,-0.7121532557164449
12455,46,-1.2499241042381568
12456,36,-0.4229151893733105
12457,26,-0.6536535205840737
12458,33,-0.050568590872840345
12459,28,0.3774207560721271
12460,26,0.44904732562881
12461,32,-0.17465367369129411
12462,34,-0.5602609322128154
12463,18,0.1202155958209799
12464,29,0.757411022613538
12465,20,0.4163448834789379
12466,46,-0.2862601081653039
12467,19,0.7110504453417342
12468,29,-0.030552075608614157
12469,30,0.08937305509910252
12470,23,-0.46814988668040414
12471,48,-0.2571612967038801
12472,27,-0.4463159215843037
12473,20,0.3276117737195445
12474,42,-0.31681472060925636
12475,24,-0.7346568792516143
12476,46,-0.7739252824069777
12477,34,0.5348777336259267
12478,38,0.5253249079076184
12479,30,-0.3811925439510909
12480,16,0.8717176045592916
12481,22,-0.8261156011874552
12482,28,0.46822219308200463
12483,26,-0.06671527210846856
12484,28,0.0641409143350192
12485,35,-0.2918317024961695
12486,31,-0.45099315256786454
12487,28,-0.1826462664347124
12488,28,-1.3031861494206374
12489,33,-0.7165891482780911
12490,29,-0.7603572364038296
12491,38,0.34938940508523186
12492,34,0.1940847281514763
12493,37,-0.03906793964251087
12494,22,-0.19426003050246532
12495,22,0.11333611181701025
12496,12,0.7149065201132471
12497,28,0.30241004595398485
12498,28,0.027986163396764345
12499,26,0.3670614483051268
12500,25,0.40897978681801633
12501,35,-0.05819280507851595
12502,32,0.03721006614361973
12503,24,-0.21298877807745867
12504,24,0.10662535521926536
12505,39,-0.2079966470814272
12506,35,-0.6071865550815133
12507,18,-0.38124612652689277
12508,24,0.5565178016894453
12509,40,-0.14435242389778788
12510,27,0.018870184561878552
12511,22,-0.37516997334424484
12512,21,-0.37352341095975644
12513,25,-0.07582330188843496
12514,31,-0.19584697615451255
12515,28,0.15060377917046067
12516,25,-0.3260023202112109
12517,23,0.2165963279043576
12518,27,0.2122324794920853
12519,24,0.029364190892602688
12520,37,-0.8384746006495779
12521,28,0.025133176841448255
12522,8,0.14343118940733984
12523,31,-0.12160608592113212
12524,27,-0.2708413190163685
12525,30,-0.5813022760075832
12526,42,-0.32802394271838753
12527,28,-0.4622610432891973
12528,22,-0.33807403911649764
12529,27,0.2724262339818453
12530,38,-0.3545295247289057
12531,28,0.008366116327236146
12532,28,-0.24225157980149994
12533,22,-0.5771448856693845
12534,28,-0.10140306589431436
12535,33,-0.5341449331098023
12536,27,0.2220750158959897
12537,35,0.19685672027261777
12538,35,0.048859665384355884
12539,30,-0.05955006121128747
12540,27,-0.4323450653103818
12541,24,0.1131671655642032
12542,26,0.26971556442959294
12543,34,-0.4349423759595073
12544,36,-0.4835857301083624
12545,25,-0.5904165742642068
12546,24,0.12027702268873881
12547,28,0.04067288310882205
12548,24,-0.1525857374778227
12549,21,0.20860932144426525
12550,32,-0.15693117228405962
12551,32,0.33015993216257933
12552,26,-0.4674886048213206
12553,30,-0.007631410872084255
12554,20,0.33048305877371353
12555,32,0.11406532280959686
12556,28,0.08329527726770437
12557,34,0.3362731439488493
12558,23,-0.1903479789919029
12559,29,0.010625174442880875
12560,36,0.08571320267711269
12561,34,0.4100941353116929
12562,34,-0.3032776196393408
12563,38,-0.3050979475922027
12564,36,-0.4601674499666182
12565,26,-0.9211901208027472
12566,31,-0.6264943938138415
12567,26,-0.07534877852621363
12568,34,-0.3879293688991845
12569,28,0.6006359058371046
12570,6,0.309410251692036
12571,17,-0.6067065729053643
12572,28,-0.23460517406185863
12573,22,0.29051156795265703
12574,36,-0.5658176573113043
12575,28,0.6118156583376344
12576,26,0.346191576598566
12577,25,0.7684170072884282
12578,29,0.09138211750144043
12579,26,0.45498872045181227
12580,24,0.6110639159286463
12581,34,0.14638500952054542
12582,26,1.0440586086120094
12583,36,-0.47656961063026615
12584,25,-0.7630901680585478
12585,21,-0.2602753608155693
12586,26,0.8671300026470156
12587,24,-0.13384693522386137
12588,26,-0.054817864593583815
12589,28,0.36090273054026023
12590,32,-0.5163756955353966
12591,29,0.028783288327442712
12592,32,-0.09558538630295482
12593,25,1.1896485669864982
12594,22,0.2543097693533477
12595,25,0.0959779493200258
12596,27,0.6106663923978431
12597,30,0.2785089135181322
12598,30,-0.18180163564009136
12599,21,0.10381460668457375
12600,25,-0.5008355023269921
12601,29,0.5214008380436959
12602,28,0.04295438868040816
12603,20,0.22160605973303701
12604,28,0.25773976709526103
12605,34,-0.2937160141465656
12606,25,0.0678967808807489
12607,32,0.14091095941128418
12608,37,1.0220456801471245
12609,30,0.09988057435936878
12610,26,-0.035583716534028115
12611,28,-0.6529795128880164
12612,28,-0.42958376494983674
12613,22,-0.38787485691375617
12614,35,-0.02946369151185505
12615,35,-0.12394044970949414
12616,32,-0.364403283630403
12617,29,-0.1966734221979944
12618,28,-0.681653887173945
12619,19,-0.04065696689170199
12620,27,-0.18093191237963763
12621,22,0.036218162163695
12622,33,-0.21294887011038813
12623,43,-0.2827423238480813
12624,34,0.07005971897665615
12625,28,0.520843109907635
12626,26,-0.14086196652285332
12627,29,0.09723099309889494
12628,38,0.5244161710166763
12629,24,-0.3940887437090357
12630,24,-0.9796703722780271
12631,25,-0.20642806128621338
12632,29,0.10206606014121428
12633,33,-0.2927547544646472
12634,33,0.07041282505127516
12635,25,-0.3150701952256961
12636,27,0.45960019800793034
12637,24,0.776056018786575
12638,43,-0.19581936873145916
12639,26,0.2630667683015444
12640,34,-0.032839525889290254
12641,28,-0.20889804769274165
12642,18,0.007001604339222429
12643,23,-0.05420155399247391
12644,29,-0.04763189762171239
12645,23,-0.27886170999922866
12646,22,-0.2898525242838085
12647,35,-0.6728252666737422
12648,23,-0.4149009938833248
12649,35,-0.26760994450336567
12650,32,-0.3250504726414379
12651,30,0.046109070142798
12652,10,-0.5554438784039246
12653,28,-0.7241927581220359
12654,34,-0.2749712441351961
12655,22,0.15965728598472373
12656,25,-0.07924103596372888
12657,26,0.12497762920682966
12658,31,-0.2781997125592407
12659,23,-0.8711700419526219
12660,27,-0.490694442086238
12661,33,-0.11386858832086645
12662,20,-0.3126323081661707
12663,33,-0.02439731536297217
12664,24,0.46283669207426453
12665,28,-0.06878130166553005
12666,33,0.4351784699945295
12667,35,0.11536970837896988
12668,44,-0.38773801973112215
12669,31,0.06599309054146398
12670,24,-0.29174593791392495
12671,23,-0.4152000266497802
12672,17,0.5100063406878578
12673,22,-0.7617085969489366
12674,33,0.4404615641999108
12675,32,0.7169860665338494
12676,31,-0.6848381261458132
12677,25,0.5709623426651987
12678,24,0.18303831600048723
12679,12,-0.32059868269501285
12680,32,0.30999666493887834
12681,32,-0.13376718563327528
12682,35,-0.12242089867013657
12683,29,0.21362134752065035
12684,32,-0.42857898690024154
12685,29,0.38656886192232526
12686,27,-0.3443277347695278
12687,27,-0.1409495350809339
12688,36,-0.1782068755173562
12689,23,-0.012347634209839477
12690,38,0.37451932981778385
12691,33,0.0815523308424495
12692,23,-0.6641650492891255
12693,27,0.32124234555842895
12694,38,0.26608680846054095
12695,20,-0.043751666575585865
12696,35,0.8332481149871004
12697,17,0.5166475046627141
12698,20,0.2632143304842769
12699,27,-0.14191387195709296
12700,24,0.49697800024472055
12701,26,-0.3771623869478995
12702,38,-0.2190890283697903
12703,24,0.29368221243711773
12704,27,0.09728566731301136
12705,27,0.47938341280434205
12706,40,-0.01563614369005687
12707,35,-0.019204324392153742
12708,29,-0.5089676514354947
12709,26,0.40476545279206316
12710,40,-0.2105545770272123
12711,30,0.00887349921764226
